"","id","Area.of.residence","Area.of.workplace","All","Rail","Bus","taxi","motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","avslope","dist","cirquity","dist_fast","dist_quiet","distq_f","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label_o","geo_label_d","time_fast","time_quiet","co2_saving","busyness","avslope_q","clc"
"96124","E02003583 E02003596","E02003583","E02003596",103,0,7,0,3,84,3,1,5,0,2.20953194214655,15.039999961853,1.2458111733726,18.737,NA,NA,1.8400000333786,0.839999973773956,4.96000003814697,-0.0399999991059303,83.3099975585938,-0.689999997615814,1.20000004768372,0.200000002980232,5,0,83.8199996948242,-0.180000007152557,2.49000000953674,1.49000000953674,4.8899998664856,-0.109999999403954,82.8499984741211,-1.14999997615814,9.38000011444092,8.38000011444092,4.55000019073486,-0.449999988079071,77.1800003051758,-6.82000017166138,-0.00246999994851649,4578,-0.00437999982386827,8119,-0.00190999999176711,3541,-0.00276000006124377,5113,-0.000289999996311963,535,-0.00497000012546778,9228,-0.00251000002026558,4650,-0.0115299997851253,21390,-0.00906000006943941,16812,-0.00126000004820526,4054,-0.00227999989874661,7365,-0.00103000004310161,3311,-0.00139999995008111,4528,-0.000150000007124618,474,-0.00279000005684793,9001,-0.00153000000864267,4947,-0.00800999999046326,25874,-0.00675999978557229,21820,-865,-1525,-660,-1040,-175,-1964,-1099,-7409,-6544,"Isle of Wight 003","Isle of Wight 016",8742,NA,3493,68096,NA,0.970873786407767
"96125","E02003583 E02003598","E02003583","E02003598",73,0,5,0,1,59,2,0,5,1,2.59896969415696,17.8600006103516,1.20643892853573,21.547,NA,NA,0.449999988079071,0.449999988079071,4.96999979019165,-0.0299999993294477,58.6399993896484,-0.360000014305115,0,0,5,0,59,0,1.10000002384186,1.10000002384186,4.92000007629395,-0.0799999982118607,58.1100006103516,-0.889999985694885,5.1399998664856,5.1399998664856,4.65000009536743,-0.349999994039536,54.8499984741211,-4.15000009536743,0,0,-0.00112000002991408,2081,-0.00112000002991408,2081,0,0,0,0,-0.00208000000566244,3850,-0.00208000000566244,3850,-0.00553000019863248,10266,-0.00553000019863248,10266,0,0,-0.000539999979082495,1752,-0.000539999979082495,1752,0,0,0,0,-0.00112999998964369,3658,-0.00112999998964369,3658,-0.00443999981507659,14342,-0.00443999981507659,14342,0,-398,-398,0,0,-975,-975,-4561,-4561,"Isle of Wight 003","Isle of Wight 018",10806,NA,4017,77282,NA,0
"96126","E02003584 E02003585","E02003584","E02003585",256,0,34,0,6,166,18,8,24,0,3.49911539217614,4.63000011444092,1.09870407651475,5.087,NA,NA,13.3400001525879,5.34000015258789,23.4899997711182,-0.509999990463257,162.449996948242,-3.54999995231628,19.1900005340576,11.1899995803833,22.9599990844727,-1.03999996185303,158.710006713867,-7.28999996185303,38.2900009155273,30.2900009155273,21.0400009155273,-2.96000003814697,145.619995117188,-20.3799991607666,80.5500030517578,72.5500030517578,16.9599990844727,-7.03999996185303,117.370002746582,-48.6300010681152,-0.00460000010207295,8527,-0.0076299998909235,14159,-0.00304000009782612,5632,-0.00827000010758638,15346,-0.00368000008165836,6819,-0.0183799993246794,34104,-0.0137900002300739,25577,-0.0225600004196167,41848,-0.017960000783205,33321,-0.00301000010222197,9719,-0.00499999988824129,16155,-0.00199000001884997,6436,-0.0054199998266995,17501,-0.00240999995730817,7782,-0.012079999782145,39006,-0.00906999967992306,29287,-0.0150499995797873,48589,-0.0120400004088879,38870,-1351,-2301,-950,-3297,-1946,-6816,-5465,-14386,-13035,"Isle of Wight 004","Isle of Wight 005",2860,NA,948,23899,NA,3.125
"96127","E02003584 E02003586","E02003584","E02003586",619,5,7,3,6,234,46,21,293,4,1.86710598572213,1.25999999046326,1.44523810617688,1.821,NA,NA,44.4000015258789,23.3999996185303,281.440002441406,-11.5600004196167,224.979995727539,-9.02000045776367,50.4500007629395,29.4500007629395,278.190002441406,-14.8100004196167,223.029998779297,-10.9700002670288,182.759994506836,161.759994506836,213.479995727539,-79.5199966430664,171.080001831055,-62.9199981689453,250.479995727539,229.479995727539,180.440002441406,-112.559997558594,144.369995117188,-89.629997253418,0.000110000000859145,-200,0.00014000000373926,-255,2.99999992421363e-05,-55,0.000199999994947575,-378,9.99999974737875e-05,-178,0.000939999998081475,-1742,0.000829999975394458,-1542,0.0136299999430776,-25284,0.0135199995711446,-25084,-0.000119999996968545,402,-0.00031999999191612,1018,-0.000190000006114133,616,-0.00022000000171829,709,-9.99999974737875e-05,307,-0.000820000015664846,2646,-0.000699999975040555,2244,0.00682999985292554,-22054,0.00694999983534217,-22456,-690,-1474,-784,-1654,-964,-6151,-5461,-8461,-7771,"Isle of Wight 004","Isle of Wight 006",1056,NA,339,3988,NA,3.39256865912763
"96128","E02003584 E02003587","E02003584","E02003587",711,4,22,5,14,259,30,17,358,2,3.98550724637681,0.790000021457672,1.39746831647289,1.104,NA,NA,30.4300003051758,13.4300003051758,351.089996337891,-6.90999984741211,253.979995727539,-5.01999998092651,30.1399993896484,13.1400003433228,351.369995117188,-6.63000011444092,254.050003051758,-4.94999980926514,126.379997253418,109.379997253418,301.640014648438,-56.3600006103516,218.160003662109,-40.8400001525879,220.899993896484,203.899993896484,252.860000610352,-105.139999389648,182.889999389648,-76.1100006103516,9.00000013643876e-05,-169,0.000180000002728775,-332,9.00000013643876e-05,-163,0.000119999996968545,-219,2.99999992421363e-05,-50,0.00106999999843538,-1996,0.000980000011622906,-1827,0.00898000039160252,-16663,0.0088900001719594,-16494,-3.9999998989515e-05,134,-5.99999984842725e-05,208,-1.99999994947575e-05,74,-7.00000018696301e-05,220,-2.99999992421363e-05,86,3.9999998989515e-05,-125,7.999999797903e-05,-259,0.0046399999409914,-14994,0.00468999985605478,-15128,-353,-629,-276,-627,-274,-2613,-2260,-4565,-4212,"Isle of Wight 004","Isle of Wight 007",624,NA,206,2356,NA,2.39099859353024
"96129","E02003584 E02003588","E02003584","E02003588",350,0,50,1,7,255,17,6,11,3,3.05571082541457,9.3100004196167,1.15295376113871,10.734,NA,NA,10.4499998092651,4.44999980926514,10.8800001144409,-0.119999997317791,251.669998168945,-3.32999992370605,12.6800003051758,6.67999982833862,10.6899995803833,-0.310000002384186,250.169998168945,-4.82999992370605,22.9899997711182,16.9899997711182,10.5900001525879,-0.409999996423721,242.220001220703,-12.7799997329712,64.4899978637695,58.4900016784668,9.35000038146973,-1.64999997615814,211.350006103516,-43.6500015258789,-0.00815000012516975,15127,-0.0142700001597404,26475,-0.00612000003457069,11348,-0.0132799996063113,24627,-0.00511999987065792,9500,-0.0266500003635883,49437,-0.0184899996966124,34310,-0.0480599999427795,89161,-0.0399000011384487,74034,-0.00547999981790781,17704,-0.0095600001513958,30859,-0.00406999979168177,13155,-0.00898000039160252,29009,-0.00350000010803342,11305,-0.0177699998021126,57381,-0.0122899999842048,39677,-0.0327799990773201,105833,-0.0272899996489286,88129,-2449,-4281,-1832,-5136,-2687,-9474,-7025,-26505,-24056,"Isle of Wight 004","Isle of Wight 008",5754,NA,2001,38167,NA,1.71428571428571
"96130","E02003584 E02003589","E02003584","E02003589",267,1,57,0,1,179,13,1,13,2,2.98997864300969,10.5500001907349,1.15393362842698,12.174,NA,NA,3.97000002861023,2.97000002861023,12.8599996566772,-0.140000000596046,177,-2,2.36999988555908,1.37000000476837,12.9499998092651,-0.0500000007450581,178.029998779297,-0.970000028610229,14.0299997329712,13.0299997329712,12.3599996566772,-0.639999985694885,170.240005493164,-8.76000022888184,42.3600006103516,41.3600006103516,10.9899997711182,-2.00999999046326,151.149993896484,-27.8500003814697,-0.00152000004891306,2817,-0.00591999990865588,10983,-0.00439999997615814,8166,-0.00271999998949468,5041,-0.00120000005699694,2224,-0.0166500005871058,30881,-0.0151300001889467,28064,-0.0310399997979403,57585,-0.0295199993997812,54768,-0.00101999996695668,3301,-0.00404000002890825,13043,-0.00301999994553626,9742,-0.00182999996468425,5907,-0.000809999997727573,2606,-0.011459999717772,37005,-0.0104400003328919,33704,-0.0222500003874302,71849,-0.021229999139905,68548,-436,-1680,-1244,-1034,-598,-5886,-5450,-17754,-17318,"Isle of Wight 004","Isle of Wight 009",6426,NA,2269,41080,NA,0.374531835205993
"96131","E02003584 E02003590","E02003584","E02003590",387,2,44,1,12,242,39,16,30,1,2.81147262215168,5.80999994277954,1.51824442114882,8.821,NA,NA,23.2600002288818,7.26000022888184,29.4099998474121,-0.589999973773956,237.270004272461,-4.73000001907349,30.2700004577637,14.2700004577637,28.9400005340576,-1.05999994277954,232.559997558594,-9.4399995803833,41.8800010681152,25.8799991607666,28.1499996185303,-1.85000002384186,224.789993286133,-17.2099990844727,95.6900024414062,79.6900024414062,23.7700004577637,-6.23000001907349,189.740005493164,-52.2599983215332,-0.0151899997144938,28187,-0.0223799999803305,41520,-0.00718999980017543,13333,-0.0234600007534027,43526,-0.00827000010758638,15339,-0.0363500006496906,67436,-0.0211599990725517,39249,-0.0513999983668327,95363,-0.0362100005149841,67176,-0.0108700003474951,35111,-0.0159099996089935,51377,-0.00504000019282103,16266,-0.0166200008243322,53654,-0.00573999993503094,18543,-0.0255800001323223,82604,-0.0147099997848272,47493,-0.0378899984061718,122364,-0.0270199999213219,87253,-4517,-6638,-2121,-8752,-4235,-12240,-7723,-27968,-23451,"Isle of Wight 004","Isle of Wight 010",4316,NA,1644,17069,NA,4.1343669250646
"96132","E02003584 E02003591","E02003584","E02003591",180,1,18,0,4,141,11,0,4,1,2.87042976266838,10.7600002288818,1.15910778203544,12.472,NA,NA,1.98000001907349,1.98000001907349,3.96000003814697,-0.0399999991059303,139.449996948242,-1.54999995231628,0,0,4,0,141,0,9.10999965667725,9.10999965667725,3.79999995231628,-0.200000002980232,133.889999389648,-7.1100001335144,27.6700000762939,27.6700000762939,3.38000011444092,-0.620000004768372,119.360000610352,-21.6399993896484,0,0,-0.0031999999191612,5943,-0.0031999999191612,5943,0,0,0,0,-0.0116200000047684,21561,-0.0116200000047684,21561,-0.0225300006568432,41803,-0.0225300006568432,41803,0,0,-0.00212000007741153,6845,-0.00212000007741153,6845,0,0,0,0,-0.00771000003442168,24889,-0.00771000003442168,24889,-0.0152000002563,49094,-0.0152000002563,49094,0,-992,-992,0,0,-4566,-4566,-13895,-13895,"Isle of Wight 004","Isle of Wight 011",6556,NA,2325,42001,NA,0
"96133","E02003584 E02003594","E02003584","E02003594",240,21,23,0,3,160,13,4,15,1,2.41088478676003,7.71999979019165,1.6279793188554,12.568,NA,NA,7.48000001907349,3.48000001907349,14.7799997329712,-0.219999998807907,157.630004882812,-2.36999988555908,7.44999980926514,3.45000004768372,14.8000001907349,-0.200000002980232,157.779998779297,-2.22000002861023,16.2199993133545,12.2200002670288,14.1700000762939,-0.829999983310699,151.460006713867,-8.53999996185303,42.5,38.5,12.5,-2.5,133.639999389648,-26.3600006103516,-0.00596999982371926,11084,-0.0109700001776218,20351,-0.00499999988824129,9267,-0.0088900001719594,16494,-0.00292000011540949,5410,-0.0194700006395578,36122,-0.0135000003501773,25038,-0.0317299999296665,58870,-0.0257600005716085,47786,-0.00412000017240644,13318,-0.0076299998909235,24622,-0.00350000010803342,11304,-0.00614999979734421,19853,-0.00202000001445413,6535,-0.0137099996209145,44271,-0.00958999991416931,30953,-0.0234500002115965,75714,-0.0193199999630451,62396,-1583,-3056,-1473,-2980,-1397,-6869,-5286,-17971,-16388,"Isle of Wight 004","Isle of Wight 014",5916,NA,2343,31165,NA,1.66666666666667
"96134","E02003584 E02003595","E02003584","E02003595",146,13,4,0,3,111,5,4,6,0,2.9665840755374,9.53999996185303,1.56530398948759,14.933,NA,NA,5.19999980926514,1.20000004768372,5.94999980926514,-0.0500000007450581,110.059997558594,-0.939999997615814,7.36999988555908,3.36999988555908,5.84000015258789,-0.159999996423721,108.410003662109,-2.58999991416931,5.80000019073486,1.79999995231628,5.94000005722046,-0.0599999986588955,109.550003051758,-1.45000004768372,16.7700004577637,12.7700004577637,5.48999977111816,-0.509999990463257,100.940002441406,-10.0600004196167,-0.00723000010475516,13421,-0.00944999977946281,17525,-0.002210000064224,4104,-0.0107699995860457,19982,-0.00353999994695187,6561,-0.00990999955683947,18388,-0.00267999991774559,4967,-0.0188400000333786,34949,-0.0115999998524785,21528,-0.00490000005811453,15826,-0.00638000015169382,20592,-0.00147999997716397,4766,-0.00728000001981854,23512,-0.00237999996170402,7686,-0.00671999994665384,21689,-0.00182000000495464,5863,-0.013150000013411,42455,-0.00824999995529652,26629,-2307,-3021,-714,-4280,-1973,-3423,-1116,-10012,-7705,"Isle of Wight 004","Isle of Wight 015",7448,NA,2784,45903,NA,2.73972602739726
"96135","E02003584 E02003596","E02003584","E02003596",140,29,16,0,2,83,1,2,7,0,2.55253319582313,10.5600004196167,1.46912872950086,15.514,NA,NA,3.42000007629395,1.41999995708466,6.92999982833862,-0.0700000002980232,82.1399993896484,-0.860000014305115,4.42000007629395,2.42000007629395,6.90000009536743,-0.100000001490116,81.3600006103516,-1.63999998569489,5.30000019073486,3.29999995231628,6.82000017166138,-0.180000007152557,81.129997253418,-1.87000000476837,17.0200004577637,15.0200004577637,6.23000001907349,-0.769999980926514,74.0599975585938,-8.9399995803833,-0.00383000005967915,7114,-0.00650000013411045,12063,-0.0026700000744313,4949,-0.00650000013411045,12060,-0.0026700000744313,4946,-0.00865000020712614,16045,-0.00480999983847141,8931,-0.0173599999397993,32213,-0.0135300001129508,25099,-0.0024600001052022,7952,-0.00419999985024333,13557,-0.00173999997787178,5605,-0.00418000016361475,13481,-0.00170999998226762,5529,-0.00584999984130263,18877,-0.00337999989278615,10925,-0.0124000003561378,40051,-0.00994000025093555,32099,-1076,-1758,-682,-2378,-1302,-2554,-1478,-8167,-7091,"Isle of Wight 004","Isle of Wight 016",7750,NA,2892,47367,NA,1.42857142857143
"96136","E02003584 E02003597","E02003584","E02003597",56,0,6,0,1,41,4,0,4,0,2.8321212741985,15.3800001144409,1.26957086181464,19.526,NA,NA,0.340000003576279,0.340000003576279,3.98000001907349,-0.0199999995529652,40.75,-0.25,0,0,4,0,41,0,0.959999978542328,0.959999978542328,3.9300000667572,-0.0700000002980232,40.2999992370605,-0.699999988079071,4.26999998092651,4.26999998092651,3.69000005722046,-0.310000002384186,37.8699989318848,-3.13000011444092,0,0,-0.000769999984186143,1422,-0.000769999984186143,1422,0,0,0,0,-0.00168999994639307,3126,-0.00168999994639307,3126,-0.00445999996736646,8270,-0.00445999996736646,8270,0,0,-0.000410000007832423,1323,-0.000410000007832423,1323,0,0,0,0,-0.000980000011622906,3178,-0.000980000011622906,3178,-0.0035500000230968,11453,-0.0035500000230968,11453,0,-247,-247,0,0,-698,-698,-3127,-3127,"Isle of Wight 004","Isle of Wight 017",9920,NA,3640,54685,NA,0
"96137","E02003584 E02003598","E02003584","E02003598",77,4,3,0,1,63,2,0,4,0,3.20220983170495,15.0299997329712,1.3006653591028,19.549,NA,NA,0.409999996423721,0.409999996423721,3.98000001907349,-0.0199999995529652,62.6699981689453,-0.330000013113022,0,0,4,0,63,0,1.13999998569489,1.13999998569489,3.94000005722046,-0.0599999986588955,62.060001373291,-0.939999997615814,5.5,5.5,3.71000003814697,-0.28999999165535,58.5,-4.5,0,0,-0.00095999997574836,1783,-0.00095999997574836,1783,0,0,0,0,-0.00212000007741153,3935,-0.00212000007741153,3935,-0.00624000001698732,11574,-0.00624000001698732,11574,0,0,-0.000500000023748726,1605,-0.000500000023748726,1605,0,0,0,0,-0.00118999998085201,3853,-0.00118999998085201,3853,-0.00465000001713634,15013,-0.00465000001713634,15013,0,-332,-332,0,0,-936,-936,-4507,-4507,"Isle of Wight 004","Isle of Wight 018",10458,NA,3644,59756,NA,0
"96138","E02003585 E02003586","E02003585","E02003586",159,0,6,0,4,110,10,2,27,0,3.76559190397741,3.54999995231628,1.19690142452752,4.249,NA,NA,5.42999982833862,3.4300000667572,26.4099998474121,-0.589999973773956,107.599998474121,-2.40000009536743,2.34999990463257,0.349999994039536,26.9599990844727,-0.0399999991059303,109.73999786377,-0.259999990463257,26.0499992370605,24.0499992370605,22.7399997711182,-4.26000022888184,93.25,-16.75,52.7099990844727,50.7099990844727,18.1800003051758,-8.81999969482422,74.5500030517578,-35.4500007629395,-0.000869999988935888,1618,-0.00215000007301569,3983,-0.00127999996766448,2365,-0.00095999997574836,1779,-9.00000013643876e-05,161,-0.00808999966830015,15010,-0.00722000002861023,13392,-0.00939999986439943,17441,-0.00853000022470951,15823,-0.000569999974686652,1845,-0.00141999998595566,4577,-0.000850000011269003,2732,-0.000630000024102628,2028,-5.99999984842725e-05,183,-0.00537999998778105,17356,-0.00480000022798777,15511,-0.00639000022783875,20641,-0.00582000007852912,18796,-324,-843,-519,-380,-56,-3950,-3626,-8002,-7678,"Isle of Wight 005","Isle of Wight 006",2612,NA,792,21408,NA,1.25786163522013
"96139","E02003585 E02003587","E02003585","E02003587",170,0,13,0,5,122,10,2,16,2,3.87441549766199,4.82999992370605,1.23975157237796,5.988,NA,NA,5.01000022888184,3.00999999046326,15.710000038147,-0.28999999165535,119.809997558594,-2.19000005722046,3.97000002861023,1.97000002861023,15.789999961853,-0.209999993443489,120.589996337891,-1.4099999666214,21.1399993896484,19.1399993896484,14.1599998474121,-1.8400000333786,108.120002746582,-13.8800001144409,48.9099998474121,46.9099998474121,11.5100002288818,-4.48999977111816,87.9599990844727,-34.0400009155273,-0.00126000004820526,2344,-0.00319000007584691,5923,-0.00193000002764165,3579,-0.00197000009939075,3653,-0.000709999992977828,1309,-0.0111100003123283,20611,-0.00985000003129244,18267,-0.0144600002095103,26835,-0.0131999999284744,24491,-0.000850000011269003,2740,-0.00213999999687076,6913,-0.00129000004380941,4173,-0.00132000003941357,4274,-0.00047999998787418,1534,-0.00745999999344349,24093,-0.00661000004038215,21353,-0.0100299995392561,32375,-0.00918000005185604,29635,-432,-1088,-656,-853,-421,-4607,-4175,-10670,-10238,"Isle of Wight 005","Isle of Wight 007",3674,NA,1116,28121,NA,1.17647058823529
"96140","E02003585 E02003588","E02003585","E02003588",489,1,19,1,7,406,39,9,6,1,2.7595490493017,4.94999980926514,1.20060610686817,5.943,NA,NA,22.5699996948242,13.5699996948242,5.82999992370605,-0.170000001788139,394.519989013672,-11.4799995422363,11.0699996948242,2.0699999332428,5.96999979019165,-0.0299999993294477,404.25,-1.75,89.4899978637695,80.4899978637695,5,-1,337.929992675781,-68.0699996948242,164.410003662109,155.410003662109,4.05999994277954,-1.94000005722046,274.559997558594,-131.440002441406,-0.00700000021606684,12981,-0.0175700001418591,32598,-0.0105699999257922,19617,-0.00791999977082014,14695,-0.000920000020414591,1714,-0.0579000003635883,107431,-0.0509099997580051,94450,-0.068740002810955,127537,-0.0617499984800816,114556,-0.00451999995857477,14601,-0.0113500002771616,36660,-0.00682999985292554,22059,-0.00511999987065792,16529,-0.000600000028498471,1928,-0.0374200008809566,120826,-0.0329000018537045,106225,-0.044539999216795,143835,-0.0400200001895428,129234,-2307,-5778,-3471,-2837,-530,-22892,-20585,-42057,-39750,"Isle of Wight 005","Isle of Wight 008",3070,NA,1108,14913,NA,1.84049079754601
"96141","E02003585 E02003589","E02003585","E02003589",301,0,33,0,8,228,14,14,4,0,2.70892591087634,6.09999990463257,1.21032788777473,7.383,NA,NA,21.1200008392334,7.11999988555908,3.90000009536743,-0.100000001490116,222.350006103516,-5.65000009536743,25.2299995422363,11.2299995422363,3.85999989509583,-0.140000000596046,219.240005493164,-8.76000022888184,43.939998626709,29.9400005340576,3.5699999332428,-0.430000007152557,204.130004882812,-23.8700008392334,88.5800018310547,74.5800018310547,2.95000004768372,-1.04999995231628,168.690002441406,-59.310001373291,-0.0135300001129508,25095,-0.0204000007361174,37838,-0.00687000015750527,12743,-0.0197700001299381,36683,-0.00625000009313226,11588,-0.0369499996304512,68554,-0.023420000448823,43459,-0.0501299984753132,93004,-0.0366000011563301,67909,-0.00877999980002642,28350,-0.0132400002330542,42753,-0.00445999996736646,14403,-0.0128300003707409,41434,-0.00405000010505319,13084,-0.0240000002086163,77505,-0.0152200004085898,49155,-0.032710000872612,105632,-0.023930000141263,77282,-4143,-6266,-2123,-7435,-3292,-13106,-8963,-26423,-22280,"Isle of Wight 005","Isle of Wight 009",3742,NA,1376,17826,NA,4.65116279069767
"96142","E02003585 E02003590","E02003585","E02003590",158,0,6,0,5,121,17,4,4,1,2.51752058243179,9.65999984741211,1.52142859546083,14.697,NA,NA,5.63000011444092,1.62999999523163,3.96000003814697,-0.0399999991059303,119.720001220703,-1.27999997138977,8.06999969482422,4.07000017166138,3.86999988555908,-0.129999995231628,117.809997558594,-3.19000005722046,6.48999977111816,2.49000000953674,3.9300000667572,-0.0700000002980232,119.050003051758,-1.95000004768372,20.5200004577637,16.5200004577637,3.55999994277954,-0.439999997615814,108.019996643066,-12.9799995422363,-0.00753000006079674,13973,-0.0105799995362759,19628,-0.00304999994114041,5655,-0.0118699995800853,22015,-0.00432999990880489,8042,-0.0111600002273917,20703,-0.00362999993376434,6730,-0.0229599997401237,42602,-0.015429999679327,28629,-0.00498999981209636,16120,-0.00701999990269542,22668,-0.00203000009059906,6548,-0.00789999961853027,25504,-0.00291000003926456,9384,-0.00743999984115362,24010,-0.00243999995291233,7890,-0.0155600002035499,50250,-0.0105699999257922,34130,-2354,-3310,-956,-4737,-2383,-3809,-1455,-12055,-9701,"Isle of Wight 005","Isle of Wight 010",7048,NA,2740,41258,NA,2.53164556962025
"96143","E02003585 E02003591","E02003585","E02003591",147,0,14,0,4,118,4,4,3,0,2.52571279781278,6.5,1.18169230769231,7.681,NA,NA,7.59000015258789,3.58999991416931,2.92000007629395,-0.0799999982118607,115.040000915527,-2.96000003814697,7.69999980926514,3.70000004768372,2.92000007629395,-0.0799999982118607,114.870002746582,-3.13000011444092,21.6200008392334,17.6200008392334,2.63000011444092,-0.370000004768372,103.529998779297,-14.4700002670288,42.9599990844727,38.9599990844727,2.1800000667572,-0.819999992847443,85.9000015258789,-32.0999984741211,-0.00395999988541007,7347,-0.00750999990850687,13939,-0.0035500000230968,6592,-0.00607000011950731,11252,-0.0021100000012666,3905,-0.0181200001388788,33612,-0.0141599997878075,26265,-0.0233999993652105,43421,-0.0194400008767843,36074,-0.00258999993093312,8354,-0.00491000013425946,15852,-0.0023199999704957,7498,-0.00395999988541007,12794,-0.00138000003062189,4440,-0.011850000359118,38260,-0.00925999972969294,29906,-0.0154400002211332,49860,-0.0128499995917082,41506,-1323,-2481,-1158,-2546,-1223,-6989,-5666,-13888,-12565,"Isle of Wight 005","Isle of Wight 011",3872,NA,1432,18747,NA,2.72108843537415
"96145","E02003585 E02003593","E02003585","E02003593",35,0,0,0,0,31,0,2,2,0,2.90199467127529,12.4799995422363,1.11274042543046,13.887,NA,NA,2.33999991416931,0.340000003576279,1.98000001907349,-0.0199999995529652,30.6900005340576,-0.310000002384186,2,0,2,0,31,0,2,0,2,0,31,0,4.6399998664856,2.64000010490417,1.85000002384186,-0.150000005960464,28.5100002288818,-2.49000000953674,-0.00325999991036952,6044,-0.00380999990738928,7063,-0.000549999997019768,1019,-0.00325999991036952,6044,0,0,-0.00325999991036952,6044,0,0,-0.00531999999657273,9863,-0.00206000008620322,3819,-0.00230000005103648,7419,-0.00267999991774559,8664,-0.000390000001061708,1245,-0.00230000005103648,7419,0,0,-0.00230000005103648,7419,0,0,-0.00383000005967915,12373,-0.00153000000864267,4954,-1325,-1547,-222,-1325,0,-1325,0,-3083,-1758,"Isle of Wight 005","Isle of Wight 013",7488,NA,2589,40805,NA,5.71428571428571
"96146","E02003585 E02003594","E02003585","E02003594",79,2,4,0,2,64,3,0,3,1,2.71246350084524,8.88000011444092,1.4655405216534,13.014,NA,NA,0.910000026226044,0.910000026226044,2.96000003814697,-0.0399999991059303,63.2599983215332,-0.740000009536743,0,0,3,0,64,0,4.13000011444092,4.13000011444092,2.83999991416931,-0.159999996423721,60.6599998474121,-3.33999991416931,12.210000038147,12.210000038147,2.52999997138977,-0.469999998807907,54.1300010681152,-9.86999988555908,0,0,-0.00146000005770475,2708,-0.00146000005770475,2708,0,0,0,0,-0.0051699997857213,9597,-0.0051699997857213,9597,-0.0095600001513958,17731,-0.0095600001513958,17731,0,0,-0.000989999971352518,3187,-0.000989999971352518,3187,0,0,0,0,-0.00350999995134771,11349,-0.00350999995134771,11349,-0.00669999979436398,21637,-0.00669999979436398,21637,0,-484,-484,0,0,-2186,-2186,-6469,-6469,"Isle of Wight 005","Isle of Wight 014",6586,NA,2426,36061,NA,0
"96147","E02003585 E02003595","E02003585","E02003595",53,0,3,0,3,43,2,0,2,0,2.53408523092298,9.63000011444092,1.45472480098857,14.009,NA,NA,0.579999983310699,0.579999983310699,1.98000001907349,-0.0199999995529652,42.5299987792969,-0.469999998807907,0,0,2,0,43,0,2.44000005722046,2.44000005722046,1.9099999666214,-0.0900000035762787,41.0200004577637,-1.98000001907349,7.42000007629395,7.42000007629395,1.72000002861023,-0.280000001192093,36.9799995422363,-6.01999998092651,0,0,-0.00101999996695668,1883,-0.00101999996695668,1883,0,0,0,0,-0.00332999997772276,6177,-0.00332999997772276,6177,-0.00632999977096915,11750,-0.00632999977096915,11750,0,0,-0.000690000015310943,2222,-0.000690000015310943,2222,0,0,0,0,-0.00227000005543232,7321,-0.00227000005543232,7321,-0.00445999996736646,14393,-0.00445999996736646,14393,0,-337,-337,0,0,-1408,-1408,-4289,-4289,"Isle of Wight 005","Isle of Wight 015",6914,NA,2611,51609,NA,0
"96148","E02003585 E02003596","E02003585","E02003596",47,1,2,0,1,37,2,0,4,0,2.60595070186043,10.7600002288818,1.38373603004535,14.889,NA,NA,0.46000000834465,0.46000000834465,3.96000003814697,-0.0399999991059303,36.6399993896484,-0.360000014305115,0,0,4,0,37,0,1.79999995231628,1.79999995231628,3.84999990463257,-0.150000005960464,35.5800018310547,-1.41999995708466,5.88000011444092,5.88000011444092,3.5,-0.5,32.3699989318848,-4.63000011444092,0,0,-0.000760000024456531,1407,-0.000760000024456531,1407,0,0,0,0,-0.0023199999704957,4312,-0.0023199999704957,4312,-0.00437000021338463,8111,-0.00437000021338463,8111,0,0,-0.000549999997019768,1769,-0.000549999997019768,1769,0,0,0,0,-0.00173000001814216,5573,-0.00173000001814216,5573,-0.00356999994255602,11516,-0.00356999994255602,11516,0,-272,-272,0,0,-1074,-1074,-3507,-3507,"Isle of Wight 005","Isle of Wight 016",7538,NA,2775,46311,NA,0
